event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
UKR176976,"19 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kherson,Beryslavskyi,Tiahynska,Tiahynka,46.7814,33.0559,1,"Ministry of Defence of Ukraine",Other,"On 19 January 2024, Russian forces conducted FPV-kamikaze drone strikes, dropped drone-borne explosives and fired artillery at Tiahynka, Kherson, likely targeting Ukrainian military positions. Casualties unknown.",0,,1726615183
UKR176972,"19 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kherson,Khersonskyi,Bilozerska,Kizomys,46.5634,32.3478,1,"Ministry of Defence of Ukraine",Other,"On 19 January 2024, Russian forces conducted FPV-kamikaze drone strikes and dropped drone-borne explosives at Kizomys, Kherson, likely targeting Ukrainian military positions. No casualties.",0,,1732654994
UKR144139,"17 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Vodyane,48.096,37.6666,2,"Ministry of Defence of Ukraine",Other,"On 17 January 2024, Russian forces conducted an airstrike on Ukrainian forces near Vodyane, Donetsk. According to Russian sources, up to 130 Ukrainian servicemen were killed near Novomykhaylivka and Vodyane. [Russian MoD reported 130 fatalities. Coded as 10 fatalities split across 2 events. 5 fatalities coded to this event].",5,,1706054155
UKR144109,"16 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Zaporizhia,Vasylivskyi,Vasylivska,Kamianske,47.5424,35.3662,2,"Ministry of Defence of Russia",National,"On 16 January 2024, Russian air forces and artillery struck the Ukrainian military near Kamianske, Zaporizhia. According to Russian sources, the Ukrainian military lost up to 25 soldiers, 3 cars, and a howitzer near Verbove, Kamianske, Robotyne and Myrne [Russian MoD reported 25 fatalities. Coded as 10 fatalities split across 4 events. 3 fatalities coded to this event].",3,,1706054155
UKR144113,"16 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Zaporizhia,Polohivskyi,Huliaipilska,Myrne,47.5773,36.1158,2,"Ministry of Defence of Russia",National,"On 16 January 2024, Russian air forces and artillery struck the Ukrainian military near Myrne, Zaporizhia. According to Russian sources, the Ukrainian military lost up to 25 soldiers, 3 cars, and a howitzer near Verbove, Kamianske, Robotyne and Myrne [Russian MoD reported 25 fatalities. Coded as 10 fatalities split across 4 events. 2 fatalities coded to this event].",2,,1706054155
UKR144119,"16 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Marinska,Paraskoviivka,47.8691,37.4424,2,"Ministry of Defence of Russia",National,"On 16 January 2024, Russian air forces and artillery struck the Ukrainian military near Paraskoviivka, Donetsk. According to Russian sources, the Ukrainian military lost up to 105 soldiers, 2 cars, a gun-howitzer and a self-propelled artillery near Priyutne, Paraskoviivka and Novomykhaylivka [Russian MoD reported 105 fatalities. Coded as 10 fatalities split across 3 events. 3 fatalities coded to this event].",3,,1706054155
UKR144122,"16 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Zaporizhia,Polohivskyi,Malynivska,Priyutne,47.7271,36.6736,2,"Ministry of Defence of Russia",National,"On 16 January 2024, Russian air forces and artillery struck the Ukrainian military near Priyutne, Zaporizhia. According to Russian sources, the Ukrainian military lost up to 105 soldiers, 2 cars, a gun-howitzer and a self-propelled artillery near Priyutne, Paraskoviivka and Novomykhaylivka [Russian MoD reported 105 fatalities. Coded as 10 fatalities split across 3 events. 4 fatalities coded to this event].",4,,1706054155
UKR144070,"14 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Zaporizhia,Polohivskyi,Malotokmachanska,Novopokrovka,47.504,35.9885,2,"Ministry of Defence of Russia",National,"On 14 January 2024, Russian forces carried out airstrikes and fired artillery at Ukrainian positions near Novopokrovka, Zaporizhia. According to Russian sources, up to 20 Ukrainian servicemen were killed near Verbove, Robotyne and Novopokrovka [Russian MoD reported 20 fatalities. Coded as 10 fatalities split across 3 events. 4 fatalities coded to this event].",4,,1706054155
UKR144072,"14 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Bakhmutskyi,Soledarska,Rozdolivka,48.7545,38.0814,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 14 January 2024, Russian forces carried out airstrikes and fired artillery at Ukrainian positions near Rozdolivka, Donetsk. According to Russian sources, more than 200 Ukrainian servicemen were killed near Vesele, Rozdolivka, Andriivka, Klischiivka and Kurdiumivka [Russian MoD reported 200 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1706054155
UKR144066,"14 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Bakhmutskyi,Toretska,Kurdiumivka,48.4684,37.9567,2,"Ministry of Defence of Russia",National,"On 14 January 2024, Russian forces carried out airstrikes and fired artillery at Ukrainian positions near Kurdiumivka, Donetsk. According to Russian sources, more than 200 Ukrainian servicemen were killed near Vesele, Rozdolivka, Andriivka, Klischiivka and Kurdiumivka [Russian MoD reported 200 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1732654917
UKR144059,"13 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Marinska,Yelyzavetivka,47.8858,37.3024,2,"Ministry of Defence of Russia",National,"On 13 January 2024, Russian forces carried out airstrikes and fired artillery at Ukrainian positions near Yelyzavetivka, Donetsk. According to Russian sources, more than 170 Ukrainian servicemen were killed [Russian MoD reported 170 fatalities. Coded as 10 fatalities].",10,,1706054155
UKR144050,"13 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Zaporizhia,Vasylivskyi,Stepnohirska,Pyatykhatky,47.5079,35.4622,2,"Ministry of Defence of Russia; Suspilne Media",National,"On 13 January 2024, Russian forces carried out drone strikes and shelled Ukrainian positions near Pyatykhatky, Zaporizhia. According to Russian sources, up to 60 Ukrainian servicemen were killed near Stepove, Verbove, Novopokrovka, Robotyne and Pyatykhatky [Russian MoD reported 60 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1725414552
UKR144058,"13 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Chuhuivskyi,Vovchanska,Vovchansk,50.2908,36.9411,1,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 13 January 2024, Russian forces carried out airstrikes and fired artillery at Vovchansk, Kharkiv. A Ukrainian ammunition depot was destroyed. Casualties unknown.",0,,1732654917
UKR143803,"11 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Bakhmutskyi,Bakhmutska,Andriivka,48.5008,37.968,1,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 11 January 2024, Russian Forces launched air strikes and shelled Andriivka, Donetsk, with artillery and mortars. According to Russian sources, 260 Ukrainian soldiers were killed in Andriivka and Klischiivka. [Russian MoD reported 260 fatalities. Coded as 10 fatalities split across 2 events. 5 fatalities coded to this event].",5,,1732654916
UKR143813,"11 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Kramatorskyi,Lymanska,Dibrova,48.9161,37.8541,2,"Ministry of Defence of Russia",National,"On 11 January 2024, Russian Forces launched air strikes and shelled Dibrova, Donetsk, with artillery and mortars. According to Russian sources, 160 Ukrainian soldiers were killed in Torske, Dibrova and Yampolivka. [Russian MoD reported 160 fatalities. Coded as 10 fatalities split across 3 events. 3 fatalities coded to this event].",3,,1732654917
UKR143877,"11 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Kramatorskyi,Lymanska,Torske,49.0173,37.9613,1,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 11 January 2024, Russian Forces launched air strikes and shelled Torske, Donetsk, with artillery and mortars. According to Russian sources, 160 Ukrainian soldiers were killed in Torske, Dibrova and Yampolivka. [Russian MoD reported 160 fatalities. Coded as 10 fatalities split across 3 events. 4 fatalities coded to this event].",4,,1732654917
UKR143887,"11 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Kramatorskyi,Lymanska,Yampolivka,49.0708,37.9546,2,"Ministry of Defence of Russia",National,"On 11 January 2024, Russian Forces launched air strikes and shelled Yampolivka, Donetsk, with artillery and mortars. According to Russian sources, 160 Ukrainian soldiers were killed in Torske, Dibrova and Yampolivka. [Russian MoD reported 160 fatalities. Coded as 10 fatalities split across 3 events. 3 fatalities coded to this event].",3,,1732654917
UKR143777,"10 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Bakhmutskyi,Siverska,Serebrianka,48.9211,38.1276,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 10 January 2024, Russian air forces carried out airstrikes near Serebrianka, Donetsk. According to Russian sources, more than 160 Ukrainian soldiers were killed [Russian MoD reported 160 fatalities. Coded as 10 fatalities].",10,,1705439373
UKR176908,"09 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Mykolaiv,Mykolaivskyi,Kutsurubska,Kutsurub,46.6528,31.6178,2,"Ministry of Defence of Ukraine",Other,"On 9 January 2024, Russian forces carried out an FPV-drone strike and shelled Kutsurubska territorial community (coded to Kutsurub, Mykolaiv), likely targeting Ukrainian military positions. Civilian infrastructure was damaged. No casualties.",0,,1726615183
UKR176909,"09 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kherson,Beryslavskyi,Tiahynska,Mykolaivka,46.7875,33.2551,1,"Ministry of Defence of Ukraine",Other,"On 9 January 2024, Russian forces carried out an FPV-kamikaze drone strike at Mykolaivka, Kherson region, likely targeting Ukrainian military positions. Civilian infrastructure was damaged. No casualties.",0,,1726615183
UKR143517,"08 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Marinska,Antonivka,47.8815,37.357,2,"Ministry of Defence of Russia",National,"On 8 January 2024, Russian air forces and artillery struck the Ukrainian military near Antonivka, Donetsk. According to Russian sources, up to 240 Ukrainian soldiers were killed and wounded, 4 cars and an artillery system destroyed near Antonivka, Klischiivka, Bohdanivka [Russian MoD reported 240 casualties. 10 fatalities split across 3 locations. 4 fatalities coded to this event].",4,,1705439372
UKR176895,"08 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kherson,Beryslavskyi,Mylivska,Kachkarivka,47.0987,33.7445,1,"Ministry of Defence of Ukraine",Other,"On 8 January 2024, Russian forces conducted FPV-kamikaze drone strikes and dropped drone-borne explosives at Kachkarivka, Kherson, likely targeting Ukrainian military positions. No casualties.",0,,1726615183
UKR176900,"08 January 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kherson,Beryslavskyi,Tiahynska,Mykolaivka,46.7875,33.2551,1,"Ministry of Defence of Ukraine",Other,"On 8 January 2024, Russian forces carried out an FPV-kamikaze drone strike and dropped drone-borne explosives at Mykolaivka, Kherson region, likely targeting Ukrainian military positions. No casualties.",0,,1726615183
